2.649318, 2.649499
2.605817, 2.605945
2.572415, 2.572618
2.553173, 2.553477
2.503380, 2.504916
2.428637, 2.429390
2.426945, 2.427499
2.405691, 2.407564
2.361066, 2.361385
2.252065, 2.254454
2.204805, 2.207496
2.142425, 2.145094
1.905478, 1.907338
1.598551, 1.598874
1.558196, 1.558367
1.520970, 1.521677
1.270154, 1.273127
1.172853, 1.172978
1.170140, 1.170795
1.113881, 1.115596
1.111489, 1.111860
0.859867, 0.860062
-0.000169, 0.000059
